"Time","N","MeanProducerProportion","EnvChangeFreq","Replicate"
680,625,0.999681575730058,625,"17"
690,625,0.999378710071856,625,"17"
700,625,0.999401617089698,625,"17"
710,625,0.998599135773827,625,"17"
720,625,0.998353181610798,625,"17"
730,625,0.998821965365844,625,"17"
740,625,0.999360667122894,625,"17"
750,625,0.999858182605007,625,"17"
760,625,0.999811729202558,625,"17"
770,625,0.999567811372775,625,"17"
780,625,0.999530513217233,625,"17"
790,625,0.998685687181502,625,"17"
800,625,0.998137976118123,625,"17"
810,625,0.998067255751916,625,"17"
820,625,0.99814775929466,625,"17"
830,625,0.998663450552116,625,"17"
840,625,0.998790213874204,625,"17"
850,625,0.998947654513648,625,"17"
860,625,0.99851705800345,625,"17"
870,625,0.999043193935671,625,"17"
880,625,0.99927232709238,625,"17"
890,625,0.99942888915429,625,"17"
900,625,0.999154989037145,625,"17"
910,625,0.99898613125679,625,"17"
920,625,0.999184437595596,625,"17"
930,625,0.999678042716717,625,"17"
940,625,0.999763607915962,625,"17"
950,625,0.99985678486186,625,"17"
960,625,0.999905867981996,625,"17"
970,625,0.999753040898816,625,"17"
980,625,0.999761284582816,625,"17"
990,625,0.999441779316832,625,"17"
1000,625,0.999302410896822,625,"17"
1010,625,0.999276281710664,625,"17"
1020,625,0.999193349059476,625,"17"
1030,625,0.998901519918109,625,"17"
1040,625,0.999249646400099,625,"17"
1050,625,0.999069029404452,625,"17"
1060,625,0.998693814259218,625,"17"
1070,625,0.998483183097538,625,"17"
1080,625,0.997396124123042,625,"17"
1090,625,0.996765253905979,625,"17"
1100,625,0.995555530417266,625,"17"
1110,625,0.994358541172363,625,"17"
1120,625,0.993080966533335,625,"17"
1130,625,0.990418037501446,625,"17"
1140,625,0.990093707146484,625,"17"
1150,625,0.991870359776729,625,"17"
1160,625,0.993091948442937,625,"17"
1170,625,0.99564778080294,625,"17"
1180,625,0.997246602127681,625,"17"
1190,625,0.997949653594864,625,"17"
1200,625,0.997851734116049,625,"17"
1210,625,0.998052700001926,625,"17"
1220,625,0.997682885144858,625,"17"
1230,625,0.996996174114621,625,"17"
1240,625,0.99678241638127,625,"17"
1250,625,0.995156617281245,625,"17"
1260,366,0.999992145673251,625,"17"
1270,620,0.9999517071454,625,"17"
1280,625,0.999682289995956,625,"17"
1290,625,0.999950765065935,625,"17"
1300,625,0.999872359450769,625,"17"
1310,625,0.999653261101962,625,"17"
1320,625,0.999194970966388,625,"17"
1330,625,0.998504865330072,625,"17"
1340,625,0.996506820600637,625,"17"
1350,625,0.994915823818941,625,"17"
1360,625,0.994559297228947,625,"17"
1370,625,0.995327230757669,625,"17"
1380,625,0.997335986005911,625,"17"
1390,625,0.997284786978384,625,"17"
1400,625,0.998025649947635,625,"17"
1410,625,0.999201842452792,625,"17"
1420,625,0.999197960448715,625,"17"
1430,625,0.998669355396971,625,"17"
1440,625,0.998324506527659,625,"17"
1450,625,0.997765253927066,625,"17"
1460,625,0.997919038022666,625,"17"
1470,625,0.997096685607698,625,"17"
1480,625,0.997080756782468,625,"17"
1490,625,0.997105624126236,625,"17"
1500,625,0.997689038069257,625,"17"
1510,625,0.998514552415995,625,"17"
1520,625,0.998240602335006,625,"17"
1530,625,0.997772397388758,625,"17"
1540,625,0.997829285780376,625,"17"
1550,625,0.996274475452468,625,"17"
1560,625,0.997651271647718,625,"17"
1570,625,0.997408520189399,625,"17"
1580,625,0.998401392276483,625,"17"
1590,625,0.999155438534973,625,"17"
1600,625,0.998938077630531,625,"17"
1610,625,0.998818031917278,625,"17"
1620,625,0.998170541481531,625,"17"
1630,625,0.997521502178779,625,"17"
1640,625,0.997264222459054,625,"17"
1650,625,0.996785724695811,625,"17"
1660,625,0.997541874978502,625,"17"
1670,625,0.997249001648854,625,"17"
1680,625,0.997835667282687,625,"17"
1690,625,0.995959331277531,625,"17"
1700,625,0.996638671697376,625,"17"
1710,625,0.996607151993834,625,"17"
1720,625,0.996776575007933,625,"17"
1730,625,0.995754357648187,625,"17"
1740,625,0.996752954896939,625,"17"
1750,625,0.996696773607613,625,"17"
1760,625,0.996745631622943,625,"17"
1770,625,0.996875561228092,625,"17"
1780,625,0.996499338088748,625,"17"
1790,625,0.997129567230273,625,"17"
1800,625,0.996774153893677,625,"17"
1810,625,0.995904987505606,625,"17"
1820,625,0.994938801964834,625,"17"
1830,625,0.995104168837798,625,"17"
1840,625,0.994731500827288,625,"17"
1850,625,0.994230531278987,625,"17"
1860,625,0.993409581967874,625,"17"
1870,625,0.990669894389889,625,"17"
1880,156,0.999981728727861,625,"17"
1890,527,0.999782980588505,625,"17"
1900,610,0.999513141818253,625,"17"
1910,625,0.99949876493789,625,"17"
1920,625,0.99894188191535,625,"17"
1930,625,0.998626765114486,625,"17"
1940,625,0.998338502711773,625,"17"
1950,625,0.998166370900689,625,"17"
1960,625,0.998580458205037,625,"17"
1970,625,0.998316691092516,625,"17"
1980,625,0.998780126440083,625,"17"
1990,625,0.999036952260254,625,"17"
2000,625,0.998918669163743,625,"17"
2010,625,0.998661142682196,625,"17"
2020,625,0.997339400357449,625,"17"
2030,625,0.996619362341649,625,"17"
2040,625,0.995220608379038,625,"17"
2050,625,0.994878032621582,625,"17"
2060,625,0.996597023671935,625,"17"
2070,625,0.997109255741941,625,"17"
2080,625,0.997722940610567,625,"17"
2090,625,0.997461973920076,625,"17"
2100,625,0.997797274131886,625,"17"
2110,625,0.997622034359572,625,"17"
2120,625,0.997333018966933,625,"17"
2130,625,0.996949871388898,625,"17"
2140,625,0.995260848704187,625,"17"
2150,625,0.991953710609337,625,"17"
2160,625,0.987977292275829,625,"17"
2170,625,0.983816381565096,625,"17"
2180,625,0.981114139781481,625,"17"
2190,625,0.976412310212719,625,"17"
2200,625,0.975345668077311,625,"17"
2210,625,0.975152601070229,625,"17"
2220,625,0.976061993852662,625,"17"
2230,625,0.979007573506505,625,"17"
2240,625,0.977855438819198,625,"17"
2250,625,0.978344950843244,625,"17"
2260,625,0.981077801494874,625,"17"
2270,625,0.984037022735284,625,"17"
2280,625,0.98924851949202,625,"17"
2290,625,0.991885251016151,625,"17"
2300,625,0.993802319739479,625,"17"
2310,625,0.994720454714217,625,"17"
2320,625,0.994728404182522,625,"17"
2330,625,0.994012394244538,625,"17"
2340,625,0.993036187093938,625,"17"
2350,625,0.991379167654907,625,"17"
2360,625,0.991850599637081,625,"17"
2370,625,0.990585946125609,625,"17"
2380,625,0.988808891515908,625,"17"
2390,625,0.986112492939843,625,"17"
2400,625,0.984626342276195,625,"17"
2410,625,0.980445871886094,625,"17"
2420,625,0.979404319962396,625,"17"
2430,625,0.976210356587197,625,"17"
2440,625,0.972456524612228,625,"17"
2450,625,0.967951770623179,625,"17"
2460,625,0.964810296104276,625,"17"
2470,625,0.958577021842243,625,"17"
2480,625,0.9547262372255,625,"17"
2490,625,0.949176388043749,625,"17"
2500,625,0.941599308741829,625,"17"
2510,364,0.943573160538208,625,"17"
2520,609,0.94370054417413,625,"17"
2530,624,0.934355755884549,625,"17"
2540,625,0.933444629803756,625,"17"
2550,625,0.934052723125673,625,"17"
2560,625,0.939434346158997,625,"17"
2570,625,0.94685495675286,625,"17"
2580,625,0.954456302868361,625,"17"
2590,625,0.961099726512819,625,"17"
2600,625,0.968260207917213,625,"17"
2610,625,0.97509424186616,625,"17"
2620,625,0.981119446422998,625,"17"
2630,625,0.985401951028582,625,"17"
2640,625,0.985597966450365,625,"17"
2650,625,0.98739509041419,625,"17"
2660,625,0.990577289479013,625,"17"
2670,625,0.992484887594328,625,"17"
2680,625,0.995380345258676,625,"17"
2690,625,0.995544304104531,625,"17"
2700,625,0.994876508045963,625,"17"
2710,625,0.995412798637291,625,"17"
2720,625,0.994861687684235,625,"17"
2730,625,0.994505736613039,625,"17"
2740,625,0.994011614472209,625,"17"
2750,625,0.992763236547204,625,"17"
2760,625,0.993693856242638,625,"17"
2770,625,0.99553453186734,625,"17"
2780,625,0.997429945060517,625,"17"
2790,625,0.997187333614724,625,"17"
2800,625,0.99818711037865,625,"17"
2810,625,0.998530041046582,625,"17"
2820,625,0.999012449342319,625,"17"
2830,625,0.999405105692114,625,"17"
2840,625,0.99946998269635,625,"17"
2850,625,0.999735292880445,625,"17"
2860,625,0.999834386598353,625,"17"
2870,625,0.999751511672532,625,"17"
2880,625,0.999572750568029,625,"17"
2890,625,0.999270684664219,625,"17"
2900,625,0.998834537013443,625,"17"
2910,625,0.998521434183029,625,"17"
2920,625,0.998501988728273,625,"17"
2930,625,0.998472655709759,625,"17"
2940,625,0.998069421570029,625,"17"
2950,625,0.997428699620095,625,"17"
2960,625,0.996333115016694,625,"17"
2970,625,0.997202941297677,625,"17"
2980,625,0.997477400228633,625,"17"
2990,625,0.99763199540694,625,"17"
3000,625,0.998207067276279,625,"17"
3010,625,0.997139281672632,625,"17"
3020,625,0.996917016786001,625,"17"
3030,625,0.996786920066515,625,"17"
3040,625,0.995399137547253,625,"17"
3050,625,0.994789831029109,625,"17"
3060,625,0.99406205024395,625,"17"
3070,625,0.992899009297066,625,"17"
3080,625,0.992459489084596,625,"17"
3090,625,0.988930740232107,625,"17"
3100,625,0.98827971594052,625,"17"
3110,625,0.986297929538095,625,"17"
3120,625,0.98397272972376,625,"17"
3130,39,1,625,"17"
3140,259,0.999956080611522,625,"17"
3150,506,0.999879636237405,625,"17"
3160,616,0.998550070318637,625,"17"
3170,625,0.996216736251398,625,"17"
3180,625,0.992720033613026,625,"17"
3190,625,0.99126846803944,625,"17"
3200,625,0.993645371751169,625,"17"
3210,625,0.997895849128976,625,"17"
3220,625,0.999626129603002,625,"17"
3230,625,0.999808486182753,625,"17"
3240,625,0.999769198510605,625,"17"
3250,625,0.999819088168754,625,"17"
3260,625,0.999653961399948,625,"17"
3270,625,0.999504300438724,625,"17"
3280,625,0.999039055849375,625,"17"
3290,625,0.99868595760861,625,"17"
3300,625,0.99911921110514,625,"17"
3310,625,0.998085754183572,625,"17"
3320,625,0.99815150595165,625,"17"
3330,625,0.998639244433574,625,"17"
3340,625,0.998162356398748,625,"17"
3350,625,0.998620739126866,625,"17"
3360,625,0.999180944641734,625,"17"
3370,625,0.999614431264193,625,"17"
3380,625,0.999743782298175,625,"17"
3390,625,0.999474470022588,625,"17"
3400,625,0.999267422700887,625,"17"
3410,625,0.998920435254203,625,"17"
3420,625,0.99882536132776,625,"17"
3430,625,0.998810071446485,625,"17"
3440,625,0.998980782854154,625,"17"
3450,625,0.999106552817402,625,"17"
3460,625,0.999428738245018,625,"17"
3470,625,0.999646500057969,625,"17"
3480,625,0.999520388922891,625,"17"
3490,625,0.999395087161054,625,"17"
3500,625,0.999564062682392,625,"17"
3510,625,0.999289743453083,625,"17"
3520,625,0.999307807090041,625,"17"
3530,625,0.998994019060979,625,"17"
3540,625,0.999213759166029,625,"17"
3550,625,0.999474977795837,625,"17"
3560,625,0.999465641099895,625,"17"
3570,625,0.999301124835808,625,"17"
3580,625,0.998862711016443,625,"17"
3590,625,0.998632850753224,625,"17"
3600,625,0.99823734969658,625,"17"
3610,625,0.997993079186,625,"17"
3620,625,0.997531930207199,625,"17"
3630,625,0.996638232122471,625,"17"
3640,625,0.9960713156845,625,"17"
3650,625,0.995311461535909,625,"17"
3660,625,0.995550459708394,625,"17"
3670,625,0.995257555210974,625,"17"
3680,625,0.99399260024144,625,"17"
3690,625,0.993435120313092,625,"17"
3700,625,0.990382641240463,625,"17"
3710,625,0.989428332269651,625,"17"
3720,625,0.987986458218568,625,"17"
3730,625,0.984256176287815,625,"17"
3740,625,0.980141945420083,625,"17"
3750,625,0.974924267220652,625,"17"
3760,400,0.999992972647491,625,"17"
3770,603,0.999486507200599,625,"17"
3780,625,0.998522386541648,625,"17"
3790,625,0.998537065661171,625,"17"
3800,625,0.994511970494528,625,"17"
3810,625,0.989458521756796,625,"17"
3820,625,0.981371968825344,625,"17"
3830,625,0.973650817046006,625,"17"
3840,625,0.96634385911452,625,"17"
3850,625,0.963149735556246,625,"17"
3860,625,0.961569718635407,625,"17"
3870,625,0.961493366522559,625,"17"
3880,625,0.961162376679672,625,"17"
3890,625,0.961809540578596,625,"17"
3900,625,0.962097194886848,625,"17"
3910,625,0.957860438583879,625,"17"
3920,625,0.95591898862794,625,"17"
3930,625,0.952497178723981,625,"17"
3940,625,0.94813943512471,625,"17"
3950,625,0.949192656742987,625,"17"
3960,625,0.948645715183852,625,"17"
3970,625,0.949286015050208,625,"17"
3980,625,0.95208044367766,625,"17"
3990,625,0.953941140941714,625,"17"
4000,625,0.956841384323687,625,"17"
4010,625,0.961329876074886,625,"17"
4020,625,0.964371390730043,625,"17"
4030,625,0.966695102368635,625,"17"
4040,625,0.970517068594697,625,"17"
4050,625,0.974188272720895,625,"17"
4060,625,0.979021894835348,625,"17"
4070,625,0.983285422550663,625,"17"
4080,625,0.987887197413441,625,"17"
4090,625,0.991317930572018,625,"17"
4100,625,0.99413932678214,625,"17"
4110,625,0.99535491060742,625,"17"
4120,625,0.996339168673534,625,"17"
4130,625,0.997266944107158,625,"17"
4140,625,0.997282951607487,625,"17"
4150,625,0.997750379573464,625,"17"
4160,625,0.997466635329933,625,"17"
4170,625,0.996462607151559,625,"17"
4180,625,0.996698033709951,625,"17"
4190,625,0.995727603967164,625,"17"
4200,625,0.993716922887687,625,"17"
4210,625,0.992853295036553,625,"17"
4220,625,0.992673934646911,625,"17"
4230,625,0.993420132348944,625,"17"
4240,625,0.994463966568844,625,"17"
4250,625,0.99587297001895,625,"17"
4260,625,0.997592925229101,625,"17"
4270,625,0.998564285895225,625,"17"
4280,625,0.998772429952323,625,"17"
4290,625,0.999488693491905,625,"17"
4300,625,0.999418060763801,625,"17"
4310,625,0.999543109124874,625,"17"
4320,625,0.999498757624733,625,"17"
4330,625,0.99879685466105,625,"17"
4340,625,0.999178931543264,625,"17"
4350,625,0.998878771629134,625,"17"
4360,625,0.998483377712707,625,"17"
4370,625,0.998603239458276,625,"17"
4380,182,0.999995831179443,625,"17"
4390,596,0.999821850278634,625,"17"
4400,625,0.999583720920254,625,"17"
4410,625,0.998998527057436,625,"17"
4420,625,0.999527984594529,625,"17"
4430,625,0.999165648885144,625,"17"
4440,625,0.998860716500174,625,"17"
4450,625,0.999014986151471,625,"17"
4460,625,0.999086873363146,625,"17"
4470,625,0.998635607476419,625,"17"
4480,625,0.998556999017682,625,"17"
4490,625,0.999087940179175,625,"17"
4500,625,0.999623978779747,625,"17"
4510,625,0.999761990515687,625,"17"
4520,625,0.999263084760806,625,"17"
4530,625,0.99861221142859,625,"17"
4540,625,0.998070833916858,625,"17"
4550,625,0.998345905403051,625,"17"
4560,625,0.997487261181508,625,"17"
4570,625,0.996563116886134,625,"17"
4580,625,0.994922863995608,625,"17"
4590,625,0.993973355352121,625,"17"
4600,625,0.99245927763872,625,"17"
4610,625,0.991460315560989,625,"17"
4620,625,0.990170182669563,625,"17"
4630,625,0.989422405920099,625,"17"
4640,625,0.988618104675602,625,"17"
4650,625,0.9879930377798,625,"17"
4660,625,0.988415722644269,625,"17"
4670,625,0.988583652808098,625,"17"
4680,625,0.992436035865858,625,"17"
4690,625,0.993969557967429,625,"17"
4700,625,0.995272313312015,625,"17"
4710,625,0.997186655176475,625,"17"
4720,625,0.997779676385014,625,"17"
4730,625,0.998572286188202,625,"17"
4740,625,0.99860537832008,625,"17"
4750,625,0.997876318430189,625,"17"
4760,625,0.998357839799257,625,"17"
4770,625,0.99879155276831,625,"17"
4780,625,0.998739178540689,625,"17"
4790,625,0.998572789305245,625,"17"
4800,625,0.999063708537996,625,"17"
4810,625,0.997895005386757,625,"17"
4820,625,0.998523208655904,625,"17"
4830,625,0.998102120565644,625,"17"
4840,625,0.998568884635883,625,"17"
4850,625,0.998279666444877,625,"17"
4860,625,0.997987652742345,625,"17"
4870,625,0.998280503942141,625,"17"
4880,625,0.998514534894487,625,"17"
4890,625,0.998755469053477,625,"17"
4900,625,0.998976400310922,625,"17"
4910,625,0.99897726984094,625,"17"
4920,625,0.998887636623546,625,"17"
4930,625,0.99864333946036,625,"17"
4940,625,0.998359388756964,625,"17"
4950,625,0.998136972115589,625,"17"
4960,625,0.997660488983832,625,"17"
4970,625,0.997262717594284,625,"17"
4980,625,0.996505359543483,625,"17"
4990,625,0.99580876897197,625,"17"
5000,625,0.994564003169377,625,"17"
5010,403,0.999978718859706,625,"17"
5020,624,0.999729785776149,625,"17"
5030,625,0.999657925363588,625,"17"
5040,625,0.999837478127874,625,"17"
5050,625,0.999917798523232,625,"17"
5060,625,0.999857896967129,625,"17"
5070,625,0.999863719747054,625,"17"
5080,625,0.999662635867747,625,"17"
5090,625,0.999325142866127,625,"17"
5100,625,0.999040972937614,625,"17"
5110,625,0.998604584233881,625,"17"
5120,625,0.998099086893924,625,"17"
5130,625,0.997320864310148,625,"17"
5140,625,0.997441468706939,625,"17"
5150,625,0.997313799427678,625,"17"
5160,625,0.997065220059196,625,"17"
5170,625,0.997353603652643,625,"17"
5180,625,0.998105022162629,625,"17"
5190,625,0.999315867430327,625,"17"
5200,625,0.998662645237465,625,"17"
5210,625,0.997085339441314,625,"17"
5220,625,0.99628039572045,625,"17"
5230,625,0.99497501210375,625,"17"
5240,625,0.993813201287688,625,"17"
5250,625,0.99377374077809,625,"17"
5260,625,0.994249899447862,625,"17"
5270,625,0.993209600947067,625,"17"
5280,625,0.990822380960198,625,"17"
5290,625,0.989467218459906,625,"17"
5300,625,0.987639846120378,625,"17"
5310,625,0.986687317502712,625,"17"
5320,625,0.986838411705014,625,"17"
5330,625,0.98889798146556,625,"17"
5340,625,0.990012936150418,625,"17"
5350,625,0.992328455078665,625,"17"
5360,625,0.992487328097546,625,"17"
5370,625,0.991857148087616,625,"17"
5380,625,0.991796503214745,625,"17"
5390,625,0.991600063804879,625,"17"
5400,625,0.99144643438983,625,"17"
5410,625,0.98911919372903,625,"17"
5420,625,0.988840252472179,625,"17"
5430,625,0.987066004491865,625,"17"
5440,625,0.986812517123252,625,"17"
5450,625,0.98447413922339,625,"17"
5460,625,0.983501830711492,625,"17"
5470,625,0.976878750720153,625,"17"
5480,625,0.970825103588086,625,"17"
5490,625,0.958404327517186,625,"17"
5500,625,0.946035112522852,625,"17"
5510,625,0.934894030720816,625,"17"
5520,625,0.923986722604683,625,"17"
5530,625,0.913871862995928,625,"17"
5540,625,0.903962372880525,625,"17"
5550,625,0.893828371576219,625,"17"
5560,625,0.888037894935477,625,"17"
5570,625,0.883590344082845,625,"17"
5580,625,0.87827581331244,625,"17"
5590,625,0.872045687015149,625,"17"
5600,625,0.863380005934583,625,"17"
5610,625,0.857541413534124,625,"17"
5620,625,0.855588086838914,625,"17"
5630,117,1,625,"17"
5640,519,0.999980827463198,625,"17"
5650,615,0.999835090471106,625,"17"
5660,625,0.999933587766724,625,"17"
5670,625,0.999676659013617,625,"17"
5680,625,0.999179209372206,625,"17"
5690,625,0.997998749034375,625,"17"
5700,625,0.996963486205693,625,"17"
5710,625,0.997875700917604,625,"17"
5720,625,0.998497115920229,625,"17"
5730,625,0.998215317510621,625,"17"
5740,625,0.99824336919255,625,"17"
5750,625,0.998386029793682,625,"17"
5760,625,0.998415468200755,625,"17"
5770,625,0.998926483709404,625,"17"
5780,625,0.999050468860826,625,"17"
5790,625,0.998922920716053,625,"17"
5800,625,0.999280585877657,625,"17"
5810,625,0.999096623589759,625,"17"
5820,625,0.999105064520312,625,"17"
5830,625,0.999145701626158,625,"17"
5840,625,0.999493618258969,625,"17"
5850,625,0.999689006265963,625,"17"
5860,625,0.999735581184166,625,"17"
5870,625,0.99954808410631,625,"17"
5880,625,0.999809007841912,625,"17"
5890,625,0.999809744290249,625,"17"
5900,625,0.999654945564596,625,"17"
5910,625,0.999475888374661,625,"17"
5920,625,0.999508086244653,625,"17"
5930,625,0.999323379964951,625,"17"
5940,625,0.999188706776117,625,"17"
5950,625,0.998861241398857,625,"17"
5960,625,0.998681875909145,625,"17"
5970,625,0.999041810586742,625,"17"
5980,625,0.999232958664747,625,"17"
5990,625,0.998884830400797,625,"17"
6000,625,0.998761986659605,625,"17"
6010,625,0.998979440512219,625,"17"
6020,625,0.999094238736336,625,"17"
6030,625,0.998627436425855,625,"17"
6040,625,0.998611752430356,625,"17"
6050,625,0.998664168764528,625,"17"
6060,625,0.998100461263773,625,"17"
6070,625,0.997967070796216,625,"17"
6080,625,0.997672442185952,625,"17"
6090,625,0.997297340417067,625,"17"
6100,625,0.997473762056354,625,"17"
6110,625,0.995961400847557,625,"17"
6120,625,0.995185668851039,625,"17"
6130,625,0.994015317172461,625,"17"
6140,625,0.992305473303452,625,"17"
6150,625,0.990949938595912,625,"17"
6160,625,0.988531054607621,625,"17"
6170,625,0.986805501845588,625,"17"
6180,625,0.986614169724894,625,"17"
6190,625,0.98374360883692,625,"17"
6200,625,0.981455606646562,625,"17"
6210,625,0.980475448773375,625,"17"
6220,625,0.977205247437575,625,"17"
6230,625,0.974868965508403,625,"17"
6240,625,0.972466986956045,625,"17"
6250,625,0.96621311126752,625,"17"
6260,325,0.999948417014109,625,"17"
6270,612,0.999929541496739,625,"17"
6280,625,0.99945524854487,625,"17"
6290,625,0.999429171695419,625,"17"
6300,625,0.99973526903718,625,"17"
6310,625,0.999441469252296,625,"17"
6320,625,0.999561065815155,625,"17"
6330,625,0.999546302818859,625,"17"
6340,625,0.999125965691685,625,"17"
6350,625,0.999063522471159,625,"17"
6360,625,0.999131560639822,625,"17"
6370,625,0.999123667825412,625,"17"
6380,625,0.999376957067764,625,"17"
6390,625,0.999726928153867,625,"17"
6400,625,0.999709000513878,625,"17"
6410,625,0.999526111482075,625,"17"
6420,625,0.999643485226596,625,"17"
6430,625,0.999383313581644,625,"17"
6440,625,0.99930327800432,625,"17"
6450,625,0.998957730606117,625,"17"
6460,625,0.998105718783336,625,"17"
6470,625,0.99859340465046,625,"17"
6480,625,0.998734968638233,625,"17"
6490,625,0.998342488701555,625,"17"
6500,625,0.998706359777105,625,"17"
6510,625,0.998687963067248,625,"17"
6520,625,0.998803982259976,625,"17"
6530,625,0.998226288166276,625,"17"
6540,625,0.996826446484485,625,"17"
6550,625,0.996266728539766,625,"17"
6560,625,0.996177917335035,625,"17"
6570,625,0.994771506519106,625,"17"
6580,625,0.992981860979037,625,"17"
6590,625,0.992402123658737,625,"17"
6600,625,0.993458491514821,625,"17"
6610,625,0.993090027068757,625,"17"
6620,625,0.993883654785745,625,"17"
6630,625,0.996330339313728,625,"17"
6640,625,0.996757682722294,625,"17"
6650,625,0.998325306470774,625,"17"
6660,625,0.998606966657048,625,"17"
6670,625,0.997842409466907,625,"17"
6680,625,0.997279993315205,625,"17"
6690,625,0.994471442137129,625,"17"
6700,625,0.98967790209598,625,"17"
6710,625,0.982593850773696,625,"17"
6720,625,0.973747347671324,625,"17"
6730,625,0.965241486904152,625,"17"
6740,625,0.954033240446714,625,"17"
6750,625,0.944407595876575,625,"17"
6760,625,0.928930078818747,625,"17"
6770,625,0.914733665308721,625,"17"
6780,625,0.899855204697536,625,"17"
6790,625,0.889786195549333,625,"17"
6800,625,0.880777506153437,625,"17"
6810,625,0.874440657356481,625,"17"
6820,625,0.87041849018464,625,"17"
6830,625,0.863414484768538,625,"17"
6840,625,0.860409866548122,625,"17"
6850,625,0.854140973496471,625,"17"
6860,625,0.850142525895438,625,"17"
6870,625,0.844064898338348,625,"17"
6880,137,0.992623912288779,625,"17"
6890,536,0.999698767669446,625,"17"
6900,625,0.99926978446123,625,"17"
6910,625,0.998541412819801,625,"17"
6920,625,0.998772628556146,625,"17"
6930,625,0.998879940561224,625,"17"
6940,625,0.999369190227665,625,"17"
6950,625,0.998877108617406,625,"17"
6960,625,0.998845726500883,625,"17"
6970,625,0.999442887115162,625,"17"
6980,625,0.999778898359575,625,"17"
6990,625,0.999929553825524,625,"17"
7000,625,0.999882278209831,625,"17"
7010,625,0.999808703125906,625,"17"
7020,625,0.999301994627803,625,"17"
7030,625,0.999146064125421,625,"17"
7040,625,0.998495712603112,625,"17"
7050,625,0.996917181270056,625,"17"
7060,625,0.995597303181503,625,"17"
7070,625,0.995675081858271,625,"17"
7080,625,0.995085252062784,625,"17"
7090,625,0.99459526101919,625,"17"
7100,625,0.994595951503945,625,"17"
7110,625,0.995238809245485,625,"17"
7120,625,0.996615315030319,625,"17"
7130,625,0.997129397601385,625,"17"
7140,625,0.997978260203709,625,"17"
7150,625,0.997696730418789,625,"17"
7160,625,0.997498921106917,625,"17"
7170,625,0.998244199692797,625,"17"
7180,625,0.999543282307493,625,"17"
7190,625,0.999535428107249,625,"17"
7200,625,0.998833205262599,625,"17"
7210,625,0.99935077818965,625,"17"
7220,625,0.999094675732668,625,"17"
7230,625,0.999556789098682,625,"17"
7240,625,0.999351234557655,625,"17"
7250,625,0.99911739078866,625,"17"
7260,625,0.999338106688394,625,"17"
7270,625,0.998515819623112,625,"17"
7280,625,0.998594874041437,625,"17"
7290,625,0.998628209101832,625,"17"
7300,625,0.998745819916998,625,"17"
7310,625,0.998999781134193,625,"17"
7320,625,0.998442723051744,625,"17"
7330,625,0.998981021000075,625,"17"
7340,625,0.998566128187678,625,"17"
7350,625,0.997862863655749,625,"17"
7360,625,0.997634483651585,625,"17"
7370,625,0.997523042826175,625,"17"
7380,625,0.997136401664175,625,"17"
7390,625,0.997606386896398,625,"17"
7400,625,0.997781559190414,625,"17"
7410,625,0.997657876519718,625,"17"
7420,625,0.997906974713634,625,"17"
7430,625,0.997760748993847,625,"17"
7440,625,0.996852923851758,625,"17"
7450,625,0.99726454401753,625,"17"
7460,625,0.996390637756662,625,"17"
7470,625,0.995545353465053,625,"17"
7480,625,0.993954730193882,625,"17"
7490,625,0.994398510571819,625,"17"
7500,625,0.993546178669074,625,"17"
7510,359,0.999955821553598,625,"17"
7520,599,0.999839721810617,625,"17"
7530,625,0.999877983253814,625,"17"
7540,625,0.999917918417072,625,"17"
7550,625,0.999796744917326,625,"17"
7560,625,0.999750881511312,625,"17"
7570,625,0.999671396408465,625,"17"
7580,625,0.999473423234203,625,"17"
7590,625,0.999494645262828,625,"17"
7600,625,0.999545630262476,625,"17"
7610,625,0.998894472940653,625,"17"
7620,625,0.999215982287883,625,"17"
7630,625,0.999108795923513,625,"17"
7640,625,0.998728372982198,625,"17"
7650,625,0.997545635970295,625,"17"
7660,625,0.996322108664011,625,"17"
7670,625,0.997136837271991,625,"17"
7680,625,0.996183390154656,625,"17"
7690,625,0.994921132194991,625,"17"
7700,625,0.994166913982308,625,"17"
7710,625,0.994288233895244,625,"17"
7720,625,0.993864859098025,625,"17"
7730,625,0.994698473752216,625,"17"
7740,625,0.996715836707977,625,"17"
7750,625,0.997553027663022,625,"17"
7760,625,0.997353527986114,625,"17"
7770,625,0.99746294141173,625,"17"
7780,625,0.997386267306421,625,"17"
7790,625,0.996065766090753,625,"17"
7800,625,0.994856940414505,625,"17"
7810,625,0.993930010170645,625,"17"
7820,625,0.994863485840239,625,"17"
7830,625,0.995759478710047,625,"17"
7840,625,0.996958687291903,625,"17"
7850,625,0.998318073462667,625,"17"
7860,625,0.998499756246107,625,"17"
7870,625,0.997930268227049,625,"17"
7880,625,0.997511895536952,625,"17"
7890,625,0.997697424940699,625,"17"
7900,625,0.997237164241351,625,"17"
7910,625,0.99745909115152,625,"17"
7920,625,0.996577519462861,625,"17"
7930,625,0.996326537630949,625,"17"
7940,625,0.995304224945104,625,"17"
7950,625,0.991276497447927,625,"17"
7960,625,0.98833292359327,625,"17"
7970,625,0.983241231171403,625,"17"
7980,625,0.979499772636532,625,"17"
7990,625,0.975513728285561,625,"17"
8000,625,0.974044794944772,625,"17"
8010,625,0.97099684970665,625,"17"
8020,625,0.967679898260845,625,"17"
8030,625,0.966465426195955,625,"17"
8040,625,0.965256482576141,625,"17"
